siteID,lat,lon,elev,slp,temp,sky,dpt,wx,wdr,wsp
LGMT,39.057,26.598,17.0,1029.0,11.0,0.0,6.0,,nan,3.0
LGPZ,38.925,20.765,4.0,1030.0,8.0,0.0,8.0,,0.0,0.0
LGRX,38.151,21.426,15.0,1030.0,8.0,0.0,6.0,,0.0,0.0
LGSR,36.399,25.479,40.0,1029.0,14.0,0.25,10.0,,350.0,10.0
NFFN,-17.755,177.443,18.0,1006.0,26.0,0.25,22.0,,90.0,5.0
SBCP,-21.698,-41.302,11.0,1012.0,28.0,0.25,22.0,,60.0,18.0
LIMZ,44.547,7.623,380.0,1037.0,6.0,0.0,4.0,,220.0,5.0
LIPO,45.429,10.331,109.0,1036.0,9.0,0.0,7.0,BR,340.0,3.0
LIPY,43.616,13.362,10.0,1036.0,6.0,0.0,6.0,FG,nan,2.0
EDHI,53.535,9.836,13.0,1029.0,10.0,0.0,7.0,,180.0,5.0
EDHK,54.379,10.145,31.0,1028.0,11.0,0.25,8.0,//,150.0,4.0
EDJA,47.989,10.24,633.0,1036.0,5.0,0.0,3.0,,160.0,4.0
EDMO,48.081,11.283,600.0,1035.0,5.0,0.0,2.0,//,210.0,2.0
EDTY,49.118,9.784,400.0,1035.0,8.0,0.0,6.0,//,100.0,5.0
EDVE,52.319,10.556,88.0,1031.0,14.0,0.0,7.0,//,210.0,6.0
EDXW,54.913,8.34,20.0,1026.0,4.0,0.0,4.0,//,170.0,7.0
LICA,38.905,16.242,15.0,1035.0,14.0,1.0,11.0,,240.0,7.0
LICB,36.995,14.607,220.0,1034.0,7.0,0.0,6.0,,60.0,4.0
LICD,35.498,12.618,20.0,1034.0,15.0,0.0,13.0,,110.0,11.0
LICR,38.071,15.652,21.0,1034.0,13.0,0.0,8.0,,360.0,8.0
LIEA,40.632,8.291,23.0,1036.0,11.0,0.0,11.0,,350.0,2.0
LIEE,39.251,9.054,4.0,1036.0,12.0,0.0,11.0,,nan,2.0
LIEO,40.899,9.518,13.0,1036.0,9.0,0.0,9.0,,nan,2.0
LIMC,45.631,8.728,211.0,1036.0,7.0,0.0,4.0,,10.0,5.0
LIME,45.674,9.704,237.0,1036.0,9.0,0.0,7.0,BR,360.0,3.0
LIMF,45.201,7.65,287.0,1036.0,10.0,0.0,4.0,,330.0,4.0
LIMJ,44.413,8.838,3.0,1036.0,12.0,0.0,8.0,,350.0,3.0
LIML,45.445,9.277,103.0,1036.0,9.0,0.0,7.0,,0.0,0.0
LIRA,41.799,12.595,101.0,1035.0,12.0,0.0,10.0,,170.0,4.0
LIRF,41.8,12.239,3.0,1035.0,11.0,0.0,10.0,,320.0,2.0
LIRN,40.886,14.291,72.0,1034.0,11.0,0.0,7.0,,30.0,3.0
LIRP,43.684,10.393,2.0,1036.0,8.0,0.0,8.0,,260.0,2.0
LIRQ,43.81,11.205,38.0,1035.0,10.0,0.0,7.0,,100.0,2.0
KSMF,38.695,-121.591,6.0,1020.4,21.7,0.25,0.6,,330.0,21.0
KSMQ,40.626,-74.67,30.0,1002.0,6.7,0.75,-1.7,,0.0,0.0
KSNA,33.676,-117.868,16.0,1016.2,22.8,0.25,3.9,,200.0,9.0
KSNS,36.663,-121.606,30.0,1021.0,18.9,0.0,5.6,,0.0,0.0
KSNY,41.101,-102.985,1307.0,1005.9,12.8,0.0,-2.2,,300.0,31.0
KSPA,34.916,-81.956,303.0,1013.55,18.0,0.0,-1.0,,240.0,9.0
KSPB,45.771,-122.862,14.0,1030.0,9.4,0.25,3.3,,230.0,7.0
KSPG,27.765,-82.627,2.0,1017.6,23.3,0.0,12.8,,340.0,9.0
KSRQ,27.395,-82.554,18.0,1017.5,25.0,0.0,13.3,,350.0,8.0
KSSF,29.337,-98.471,176.0,1016.4,23.9,0.25,11.7,,180.0,10.0
KSSI,31.152,-81.391,6.0,1018.0,21.1,0.0,1.7,,270.0,8.0
KSTC,45.547,-94.06,314.0,1006.7,2.2,1.0,-1.7,,180.0,3.0
KSTJ,39.772,-94.91,247.0,1008.4,17.8,0.0,2.8,,190.0,13.0
KSTP,44.935,-93.06,219.0,1006.6,4.4,0.75,-1.7,,160.0,5.0
KSTS,38.509,-122.813,39.0,1021.2,22.8,0.25,2.8,,320.0,6.0
KSUT,33.929,-78.075,8.0,1014.56,13.5,0.0,6.7,,200.0,6.0
KSWO,36.161,-97.086,290.0,1008.5,22.8,0.0,2.2,,160.0,16.0
KSXK,42.983,-96.167,430.0,1001.69,4.0,0.0,4.0,,170.0,15.0
KTCC,35.183,-103.603,1235.0,1003.6,22.8,0.0,-7.8,,240.0,32.0
KTCL,33.221,-87.611,49.0,1018.3,22.2,0.0,-2.2,,280.0,8.0
KTCS,33.237,-107.272,1469.0,1011.8,17.8,0.0,-10.0,,210.0,11.0
KTDZ,41.567,-83.483,189.0,1009.8,6.7,0.0,-1.1,,270.0,16.0
KTHV,39.917,-76.883,144.0,1005.3,8.3,1.0,-0.6,,260.0,12.0
KTIW,47.268,-122.578,89.0,1026.7,6.7,0.5,1.1,,230.0,13.0
KTKI,33.178,-96.59,179.0,1013.4,25.6,0.0,6.1,,200.0,16.0
KTLH,30.396,-84.35,19.0,1019.0,20.6,0.0,-2.8,,110.0,5.0
KTMB,25.648,-80.433,2.0,1016.3,30.0,0.25,19.4,,320.0,8.0
KTOI,31.86,-86.012,118.0,1018.8,22.8,0.0,-3.3,,nan,nan
KTOP,39.069,-95.622,268.0,1008.0,19.4,0.0,0.6,,180.0,13.0
KTOR,42.067,-104.15,1277.0,1008.3,5.0,0.5,-1.7,,340.0,18.0
KTPA,27.976,-82.533,11.0,1018.4,25.0,0.25,11.7,,350.0,9.0
KTQE,41.767,-96.183,312.0,1004.6,4.4,0.0,-0.6,,180.0,11.0
KXNA,36.282,-94.307,392.0,1011.3,21.7,0.0,-1.1,,180.0,12.0
KY51,43.583,-90.9,394.0,1007.79,5.3,0.0,0.0,,240.0,4.0
KYIP,42.238,-83.53,215.0,1007.7,8.9,0.0,-2.2,,280.0,12.0
KYKM,46.568,-120.544,324.0,1023.8,10.0,0.0,-3.9,,290.0,22.0
KZZV,39.944,-81.892,268.0,1011.5,7.8,0.0,0.0,,270.0,15.0
PAAQ,61.595,-149.089,73.0,1021.8,-13.3,1.0,-16.7,,200.0,3.0
PABI,63.994,-145.722,386.0,1026.6,-26.7,0.75,-30.6,,110.0,5.0
PADK,51.878,-176.646,4.0,997.5,1.1,0.5,0.0,,240.0,14.0
PADQ,57.75,-152.494,34.0,1019.4,-3.9,0.0,-10.0,,270.0,4.0
PAKW,55.579,-133.076,15.0,1026.3,3.9,0.25,-1.1,,nan,4.0
PHNL,21.321,-157.924,4.0,1017.1,26.7,0.25,17.8,,80.0,14.0
KOGD,41.196,-112.012,1353.0,1021.6,7.2,0.0,-12.8,,330.0,11.0
KOIN,39.008,-100.533,824.0,1006.77,21.0,0.0,-2.0,,220.0,12.0
KOJC,38.848,-94.738,326.0,1009.0,18.3,0.0,1.7,,210.0,8.0
KOMH,38.25,-78.05,142.0,1007.11,15.0,0.5,-1.0,,280.0,15.0
KOMK,48.467,-119.517,395.0,1020.6,7.2,0.0,-5.0,,190.0,11.0
KONO,44.021,-117.014,667.0,1028.2,6.7,0.0,-6.7,,320.0,9.0
KONT,34.056,-117.601,274.0,1015.6,24.4,0.25,-3.3,,280.0,6.0
KOPF,25.907,-80.278,16.0,1016.9,27.2,0.5,18.3,,340.0,7.0
KORL,28.546,-81.333,37.0,1018.4,25.0,0.0,11.1,,310.0,5.0
KOSH,43.984,-88.557,248.0,1007.6,7.2,0.0,-0.6,,250.0,5.0
KOSU,40.08,-83.073,280.0,1012.5,6.1,0.0,0.0,,270.0,15.0
KOVE,39.005,-121.617,58.0,1022.4,21.1,0.0,2.8,,310.0,11.0
KOVS,43.15,-90.683,202.0,1009.3,6.7,1.0,-1.7,,210.0,6.0
KOWD,42.19,-71.173,19.0,1000.2,7.2,0.75,-3.3,,240.0,10.0
KOXB,38.317,-75.117,3.0,1005.8,13.3,0.0,1.7,,270.0,15.0
KPAE,47.906,-122.282,180.0,1026.2,5.6,0.25,2.2,,250.0,3.0
KPAH,37.061,-88.774,119.0,1015.1,17.2,0.0,2.8,,230.0,4.0
KPBF,34.173,-91.936,62.0,1016.2,22.2,0.0,0.6,,220.0,7.0
KPBG,44.651,-73.468,72.0,998.0,2.8,1.0,-2.8,,150.0,8.0
KPBH,45.709,-90.402,449.0,1004.4,5.5,0.5,-1.5,,230.0,8.0
KPBI,26.683,-80.096,6.0,1017.4,24.4,0.5,15.6,,30.0,13.0
KPDK,33.876,-84.302,302.0,1016.7,19.4,0.0,-1.7,,290.0,13.0
KPDT,45.695,-118.841,462.0,1025.3,7.8,0.25,-2.2,,260.0,23.0
KPDX,45.589,-122.598,7.0,1030.7,10.0,0.25,2.2,,250.0,11.0
KPEO,42.65,-77.05,256.0,1001.02,2.8,1.0,-1.7,,250.0,12.0
KPGA,36.926,-111.448,1307.0,1015.1,12.2,0.0,-9.4,,0.0,0.0
KPGD,26.92,-81.991,7.0,1017.4,28.3,0.0,12.8,,280.0,8.0
KPHD,40.471,-81.42,272.0,1010.9,6.7,0.0,0.0,,280.0,8.0
KPIE,27.91,-82.687,4.0,1018.4,23.9,0.0,15.0,,320.0,11.0
KPIH,42.91,-112.596,1359.0,1022.0,2.8,0.5,-7.2,,270.0,19.0
KPIL,26.002,-97.003,5.0,1017.9,23.9,0.0,17.2,,100.0,15.0
KPKB,39.345,-81.439,262.0,1011.4,12.2,0.0,-1.1,,300.0,16.0
KPKD,46.9,-95.067,442.0,1004.7,2.2,1.0,-2.8,,170.0,3.0
KPLN,45.571,-84.797,217.0,1004.2,3.9,1.0,-1.1,,260.0,10.0
KPMD,34.629,-118.085,780.0,1018.8,19.4,0.0,-6.1,,nan,4.0
KPMP,26.247,-80.111,6.0,1016.6,27.8,0.25,18.9,,320.0,6.0
KPNC,36.732,-97.1,308.0,1008.6,22.2,0.0,-1.7,,190.0,9.0
KPNS,30.473,-87.187,38.0,1019.64,25.0,0.0,2.8,,190.0,8.0
KPOF,36.774,-90.325,99.0,1014.7,15.6,0.0,3.3,,160.0,7.0
KPOU,41.627,-73.884,46.0,1000.9,3.9,0.75,0.6,,240.0,7.0
KPQL,30.467,-88.533,6.0,1020.3,20.6,0.0,1.7,,170.0,6.0
KPRB,35.673,-120.627,245.0,1019.2,20.6,0.0,4.4,,350.0,6.0
KPRC,34.654,-112.42,1524.0,1014.5,17.2,0.0,-13.9,,240.0,9.0
KPSC,46.265,-119.119,121.0,1024.8,11.1,0.25,0.6,,240.0,22.0
KPSK,37.117,-80.007,642.0,1010.84,13.9,0.0,-2.1,,300.0,17.0
KPSP,33.83,-116.507,135.0,1016.0,27.2,0.0,-5.6,,0.0,0.0
KPTK,42.666,-83.42,299.0,1007.0,6.7,0.25,-1.7,,280.0,14.0
KPTS,37.45,-94.733,290.0,1010.5,18.5,0.0,3.4,,200.0,8.0
KPUB,38.289,-104.497,1420.0,1001.8,22.2,0.0,-14.4,,270.0,26.0
KPUC,39.614,-110.751,2091.0,1019.6,6.7,0.0,-6.1,,nan,3.0
KPUW,46.744,-117.11,773.0,1023.8,3.9,0.5,-1.7,,240.0,25.0
KPWA,35.534,-97.647,397.0,1008.9,22.2,0.0,-0.6,,190.0,15.0
KRAC,42.761,-87.815,203.0,1010.0,7.2,0.0,-0.6,,250.0,9.0
KRAL,33.952,-117.445,252.0,1014.9,25.0,0.0,-3.3,,0.0,0.0
KRBD,32.681,-96.868,203.0,1012.8,25.6,0.0,6.7,,nan,nan
KRBG,43.233,-123.35,154.0,1033.2,9.4,0.25,-2.2,,350.0,3.0
KRHI,45.631,-89.467,485.0,1005.3,5.6,0.25,-3.9,,280.0,11.0
KRIL,39.526,-107.727,1678.0,1016.8,5.6,0.0,-5.6,,nan,3.0
KRIW,43.064,-108.46,1697.0,1010.8,4.4,0.0,-15.0,,310.0,26.0
KRKP,28.087,-97.045,6.0,1018.7,22.2,0.0,17.2,,140.0,12.0
KRKS,41.594,-109.065,2060.0,1017.9,0.0,0.0,-13.9,,280.0,28.0
KRMG,34.351,-85.158,193.0,1015.9,21.7,0.0,0.0,,310.0,10.0
KRNM,33.039,-116.915,427.0,1016.0,23.9,0.0,-4.4,,300.0,7.0
KRNT,47.493,-122.216,21.0,1026.3,8.3,0.5,1.1,,190.0,6.0
KRQE,35.65,-109.067,2055.0,1014.7,13.3,0.0,-7.2,,270.0,14.0
KRSL,38.872,-98.812,567.0,1006.1,21.7,0.0,-8.9,,200.0,19.0
KRSW,26.536,-81.755,10.0,1016.6,27.8,0.0,12.8,,290.0,7.0
KRTN,36.742,-104.502,1936.0,1003.4,17.8,0.0,-11.1,,200.0,16.0
KRUE,35.25,-93.1,115.0,1013.0,23.3,0.0,2.2,,180.0,7.0
KRWF,44.547,-95.082,311.0,1004.6,3.9,0.75,-1.7,,120.0,5.0
KRWI,35.856,-77.892,47.0,1010.8,17.2,0.0,3.3,,240.0,9.0
KRWL,41.806,-107.2,2077.0,1011.5,1.7,0.25,-7.8,-SN,250.0,40.0
KRXE,43.008,-111.8,1480.0,1020.2,1.7,0.0,-15.0,,300.0,10.0
KSAC,38.513,-121.493,11.0,1020.4,21.7,0.0,-0.6,,330.0,20.0
KSAF,35.617,-106.089,1930.0,1011.8,12.2,0.0,-7.2,,240.0,10.0
KSAV,32.128,-81.202,14.0,1016.8,21.7,0.25,-0.6,,290.0,7.0
KSBA,34.426,-119.84,3.0,1016.8,21.7,0.0,3.3,,220.0,5.0
KSBM,43.77,-87.851,232.0,1007.7,5.0,0.0,-0.6,,240.0,11.0
KSDL,33.623,-111.911,447.0,1014.9,22.2,0.0,-6.1,,200.0,4.0
KSDM,32.572,-116.98,159.0,1016.1,22.8,0.0,-1.7,,280.0,9.0
KSEA,47.449,-122.309,136.0,1026.3,8.9,0.25,1.1,,220.0,11.0
KSEG,40.817,-76.867,134.0,1003.7,7.2,1.0,-1.1,,260.0,6.0
KSFB,28.778,-81.238,17.0,1017.8,24.4,0.5,12.2,,10.0,8.0
KSFF,47.683,-117.323,609.0,1021.7,5.0,0.75,-2.8,,240.0,12.0
KSGR,29.622,-95.657,2.0,1018.3,27.2,0.0,7.8,,210.0,12.0
KSHR,44.769,-106.98,1202.0,1011.1,2.2,0.5,-6.7,,320.0,23.0
KSIY,41.767,-122.467,807.0,1029.4,11.1,0.0,-5.0,,nan,3.0
KSJC,37.363,-121.929,24.0,1020.5,21.7,0.5,-0.6,,290.0,8.0
KSLN,38.791,-97.652,385.0,1007.4,21.7,0.0,-3.9,,190.0,16.0
KTRI,36.475,-82.407,474.0,1013.1,16.1,0.0,-1.7,,260.0,11.0
KTRL,32.717,-96.267,145.0,1013.9,24.4,0.0,10.6,,200.0,16.0
KTTD,45.549,-122.401,14.0,1030.7,9.4,0.25,2.2,,250.0,9.0
KTTN,40.277,-74.813,59.0,1001.9,5.6,0.75,-1.7,,220.0,8.0
KTUL,36.198,-95.888,207.0,1009.4,21.1,0.25,3.3,,160.0,10.0
KTUP,34.268,-88.77,105.0,1017.3,22.8,0.0,0.0,,230.0,7.0
KTUS,32.116,-110.941,776.0,1014.3,23.9,0.0,-13.3,,320.0,4.0
KTVC,44.741,-85.582,190.0,1005.4,5.6,0.25,-1.1,,260.0,13.0
KTVL,38.894,-119.995,1924.0,1024.2,10.0,0.0,-19.4,,nan,3.0
KTVR,32.35,-91.033,26.0,1019.7,23.9,0.0,2.8,,nan,4.0
KTWF,42.482,-114.488,1266.0,1022.6,4.4,0.25,-6.7,,290.0,18.0
KTXK,33.454,-93.991,111.0,1015.2,24.4,0.0,3.3,,190.0,10.0
KTYR,32.354,-95.402,165.0,1015.1,24.4,0.0,6.1,,200.0,16.0
KTYS,35.811,-83.994,302.0,1015.1,17.8,0.0,1.1,,220.0,12.0
KUAO,45.247,-122.77,59.0,1031.9,6.7,0.75,3.3,,nan,4.0
KUIL,47.933,-124.55,54.0,1027.7,6.1,0.25,1.7,-RA,270.0,16.0
KUTS,30.747,-95.587,104.0,1017.1,25.0,0.0,7.2,,170.0,8.0
KUUU,41.533,-71.283,51.0,1001.6,3.9,0.25,-1.1,,240.0,8.0
KVCB,38.383,-121.95,33.0,1020.9,23.3,0.0,-7.8,,360.0,25.0
KVEL,40.441,-109.51,1604.0,1017.5,5.6,0.0,-5.6,,130.0,3.0
KVGT,36.211,-115.194,671.0,1016.8,20.0,0.0,-5.6,,140.0,6.0
KVIH,38.133,-91.767,333.0,1012.1,19.4,0.0,2.2,,210.0,14.0
KVLD,30.782,-83.277,62.0,1019.7,21.1,0.0,0.6,,nan,3.0
KVPC,34.123,-84.849,222.0,1016.5,20.0,0.0,0.6,,nan,5.0
KVRB,27.656,-80.418,10.0,1018.3,21.7,0.0,14.4,,30.0,12.0
KVUO,45.617,-122.65,8.0,1030.5,8.9,0.0,1.7,,280.0,4.0
KW29,38.983,-76.003,15.0,1006.1,10.0,0.75,2.0,,270.0,8.0
KWLD,37.169,-97.038,350.0,1009.2,21.7,0.0,-1.7,,180.0,11.0
KWRL,43.966,-107.951,1271.0,1015.1,2.2,0.25,-7.2,,340.0,8.0
KWVI,36.936,-121.79,43.0,1020.4,18.3,0.0,8.3,,0.0,0.0
CYYT,47.619,-52.752,140.0,1004.8,-1.0,1.0,-1.0,SN,160.0,18.0
MROC,9.994,-84.209,920.0,1013.55,29.0,0.0,10.0,,70.0,17.0
OKBK,29.227,47.969,55.0,1020.0,14.0,0.5,8.0,,290.0,7.0
PHTO,19.721,-155.048,12.0,1019.3,22.2,0.75,19.4,-RA,180.0,5.0
PHKO,19.739,-156.046,27.0,1015.5,25.6,0.5,18.9,,240.0,5.0
PHLI,21.976,-159.339,45.0,1018.0,25.0,0.75,20.0,,90.0,13.0
PHJR,21.307,-158.07,15.0,1018.1,27.2,0.25,18.9,,80.0,10.0
PASO,59.442,-151.704,9.0,1020.5,-4.4,1.0,-7.8,,0.0,0.0
PATK,62.32,-150.094,109.0,1022.8,-15.0,1.0,-18.9,,0.0,0.0
PAVL,67.736,-164.563,3.0,1017.95,-20.0,1.0,-22.2,BR,180.0,11.0
PAWD,60.127,-149.419,23.0,1021.8,-8.3,0.75,-15.0,,340.0,7.0
PAYA,59.503,-139.66,11.0,1023.8,-2.2,0.25,-3.9,,90.0,4.0
PPIZ,69.733,-163.005,8.0,1015.58,-20.0,0.25,-23.0,-SN,230.0,14.0
PABT,66.914,-151.529,195.0,1022.9,-30.6,0.25,-35.0,,350.0,5.0
PACD,55.206,-162.725,30.0,1009.3,3.9,1.0,0.0,BR,160.0,26.0
PACV,60.492,-145.478,12.0,1023.4,-5.6,0.25,-7.2,,0.0,0.0
PAEG,64.776,-141.151,268.0,1022.7,-26.7,0.0,-31.7,,0.0,0.0
PAEN,60.573,-151.245,27.0,1022.3,-11.1,1.0,-13.3,,30.0,11.0
PAFA,64.815,-147.856,132.0,1023.6,-29.4,0.5,-32.2,,0.0,0.0
PAGK,62.155,-145.457,481.0,1029.6,-22.8,0.75,-25.6,,0.0,0.0
PAHO,59.646,-151.477,28.0,1020.6,-4.4,1.0,-10.6,,240.0,3.0
PAIL,59.754,-154.911,49.0,1018.6,-8.3,0.25,-10.6,-SN,10.0,5.0
PAJN,58.355,-134.576,5.0,1024.7,1.7,0.75,-1.1,,110.0,5.0
PAKT,55.356,-131.714,28.0,1026.1,4.4,0.5,-1.1,,310.0,11.0
PAKV,64.319,-158.741,61.0,1019.7,-26.1,1.0,-29.4,,0.0,0.0
PALH,61.187,-149.965,22.0,1022.6,-12.8,1.0,-14.4,,350.0,4.0
PAMC,62.953,-155.606,103.0,1018.29,-23.9,0.0,-26.7,-SN,320.0,7.0
PAMR,61.214,-149.844,41.0,1022.2,-11.7,0.75,-15.6,,360.0,3.0
PANC,61.174,-149.996,38.0,1022.4,-13.3,1.0,-16.1,,330.0,7.0
PANN,64.547,-149.074,110.0,1021.2,-22.8,0.0,-26.7,,80.0,10.0
PAOM,64.512,-165.445,11.0,1013.1,-16.7,1.0,-21.7,,110.0,6.0
PAOR,62.961,-141.929,523.0,1026.4,-24.4,0.5,-28.3,,110.0,4.0
PAOT,66.885,-162.599,3.0,1018.7,-28.9,0.25,-30.6,,110.0,8.0
PASC,70.195,-148.465,15.0,1017.8,-35.0,0.0,nan,,110.0,3.0
PASI,57.047,-135.362,5.0,1026.0,2.2,0.75,-1.1,,100.0,4.0
TISX,17.702,-64.799,19.0,1016.0,28.3,0.5,20.0,,90.0,15.0
TIST,18.337,-64.973,7.0,1015.9,28.3,0.0,18.3,,130.0,16.0
CYQB,46.791,-71.393,73.0,998.3,-1.0,0.25,-2.0,-SN,90.0,2.0
CZBF,47.63,-65.739,59.0,996.6,1.0,1.0,-1.0,-RASN,310.0,4.0
EGVN,51.75,-1.584,88.0,1020.0,12.0,0.5,6.0,,190.0,14.0
SBCB,-22.922,-42.074,4.0,1011.0,27.0,0.0,23.0,,70.0,13.0
EDAC,50.982,12.506,195.0,1034.0,10.0,0.0,5.0,//,200.0,5.0
EDLN,51.23,6.504,38.0,1031.0,11.0,0.0,8.0,//,170.0,4.0
EDLP,51.614,8.616,213.0,1032.0,13.0,0.0,7.0,,170.0,10.0
EDLW,51.518,7.612,127.0,1031.0,14.0,0.0,8.0,,200.0,7.0
EDMA,48.425,10.932,463.0,1035.0,4.0,0.0,4.0,,100.0,2.0
EDNY,47.671,9.511,424.0,1036.0,5.0,0.0,2.0,//,0.0,0.0
EDQM,50.289,11.856,568.0,1035.0,8.0,0.0,5.0,,220.0,1.0
EDSB,48.779,8.08,124.0,1034.0,9.0,0.0,6.0,,30.0,2.0
KNIP,30.236,-81.681,7.0,1018.3,20.6,0.0,-1.7,,310.0,5.0
SBPP,-22.55,-55.703,660.0,1013.0,30.0,0.5,22.0,,10.0,8.0
SBCY,-15.653,-56.117,182.0,1008.0,35.0,0.75,22.0,,80.0,4.0
KMTP,41.077,-71.921,2.0,1003.4,4.4,0.0,0.6,,250.0,7.0
NGTA,1.382,173.147,2.0,1006.0,27.0,0.5,24.0,,60.0,11.0
NFTV,-18.585,-173.962,71.0,1007.0,27.0,0.25,24.0,,120.0,8.0
KOQT,36.017,-84.233,277.0,1015.4,18.3,0.0,0.0,,nan,5.0
KNKT,34.901,-76.881,9.0,1011.9,16.7,0.0,5.6,,190.0,13.0
KACY,39.458,-74.577,23.0,1003.9,10.6,0.25,0.0,,260.0,14.0
LGAV,37.936,23.944,94.0,1031.0,9.0,0.0,6.0,,300.0,4.0
KD25,46.117,-89.883,491.0,1003.39,5.8,0.75,-3.9,,250.0,9.0
KD39,45.7,-94.933,380.0,1004.06,1.4,1.0,-0.6,,130.0,7.0
KD57,46.817,-101.867,637.0,1000.34,7.0,1.0,-3.0,,300.0,23.0
KD60,48.383,-102.9,693.0,1004.06,-1.0,0.0,-1.0,FZFG,30.0,16.0
KD95,43.067,-83.267,255.0,1006.1,6.5,0.75,-0.9,,270.0,11.0
KDCM,34.783,-81.2,200.0,1013.89,19.0,0.0,-1.0,,230.0,6.0
KDEH,43.267,-91.717,353.0,1007.11,4.0,0.0,-1.0,,110.0,3.0
KDLL,43.523,-89.77,299.0,1007.79,6.0,0.5,-2.8,,270.0,6.0
KDNA,31.883,-106.7,1253.0,1017.61,19.0,0.0,-16.0,,240.0,9.0
KDNS,41.967,-95.367,388.0,1005.08,5.0,0.0,1.0,,180.0,13.0
KDPL,35.583,-77.967,42.0,1012.19,18.0,0.0,2.0,,240.0,11.0
KDRM,46.009,-83.744,204.0,1001.36,3.0,0.5,-2.5,,310.0,7.0
KDYT,46.717,-92.033,186.0,1004.74,5.0,0.0,-2.0,,260.0,6.0
KEDE,36.017,-76.567,6.0,1010.16,17.0,0.0,5.2,,260.0,9.0
KELK,35.433,-99.4,610.0,1008.81,20.6,0.0,-3.3,,190.0,15.0
KEOK,40.46,-91.428,205.0,1010.84,12.0,0.0,2.0,,190.0,9.0
KEVU,40.35,-94.917,349.0,1007.45,16.5,0.0,5.7,,180.0,14.0
KEYF,34.6,-78.583,41.0,1013.21,17.6,0.0,3.2,,250.0,12.0
KF70,33.574,-117.128,412.0,1016.93,24.0,0.0,-5.0,,350.0,3.0
KFFM,46.283,-96.15,361.0,1002.37,1.0,0.5,-1.0,,130.0,7.0
KFME,39.085,-76.759,46.0,1006.77,12.0,0.5,2.0,,270.0,15.0
KFSO,44.933,-73.1,70.0,997.97,4.1,1.0,-4.8,,200.0,5.0
KFWB,36.7,-93.4,406.0,1012.19,23.0,0.0,-1.0,,200.0,9.0
KGLY,38.35,-93.683,251.0,1010.84,18.0,0.0,4.0,,220.0,8.0
KGNT,35.167,-107.902,1987.0,1017.95,15.0,0.0,-10.1,,290.0,13.0
KGWR,46.217,-97.65,386.0,1002.03,4.0,0.5,3.0,,130.0,6.0
KGYL,44.767,-94.083,302.0,1004.4,2.0,0.5,-0.8,,90.0,4.0
KHAE,39.733,-91.45,234.0,1011.51,15.0,0.0,0.0,,190.0,10.0
KHAF,37.513,-122.501,21.0,1020.66,19.0,0.0,7.0,,360.0,13.0
KHCD,44.867,-94.383,323.0,1004.74,2.1,1.0,0.0,,80.0,6.0
KHCO,48.75,-96.933,250.0,1004.74,1.0,0.0,-3.0,,0.0,0.0
KHEG,30.283,-81.8,27.0,1019.3,20.0,0.0,-1.0,,250.0,5.0
KHNR,41.583,-95.003,375.0,1005.42,5.0,0.0,0.0,,180.0,11.0
KHRJ,35.383,-78.733,60.0,1011.85,18.6,0.0,1.1,,230.0,9.0
KHVS,34.403,-80.119,111.0,1013.89,18.0,0.0,-1.0,,220.0,8.0
KHWY,38.583,-77.717,103.0,1006.44,15.7,0.5,-0.4,,260.0,12.0
KHYW,33.828,-79.122,11.0,1014.56,18.0,0.0,1.0,,250.0,6.0
K06D,48.883,-99.617,556.0,1003.39,-2.0,0.0,-1.0,-SN,40.0,6.0
K0E0,34.983,-106.1,1890.0,1016.26,13.3,0.0,-7.9,,270.0,12.0
K0S9,48.05,-122.817,33.0,1026.08,6.0,0.25,3.0,-UP,0.0,0.0
K0V4,37.142,-79.016,182.0,1008.81,18.6,0.0,-0.4,,280.0,18.0
K0VG,36.65,-83.217,430.0,1014.56,17.0,0.0,-3.0,,260.0,9.0
K14Y,45.9,-94.867,406.0,1004.4,1.0,0.75,-1.0,-SN,170.0,7.0
K1R7,31.6,-90.417,149.0,1019.64,22.0,0.0,-2.0,,nan,4.0
K22N,40.8,-75.767,163.0,1002.37,6.0,1.0,-1.0,,240.0,5.0
K24A,35.317,-83.2,871.0,1015.24,16.0,0.0,-4.5,,310.0,8.0
K24J,30.3,-83.033,32.0,1018.96,20.0,0.0,-1.0,,310.0,4.0
K2D5,46.002,-98.083,407.0,1001.69,4.0,1.0,-0.0,,120.0,9.0
K2G4,39.583,-79.003,894.0,1007.11,2.0,0.75,-2.0,,260.0,10.0
K42J,29.85,-82.05,60.0,1018.63,21.0,0.0,-5.0,,330.0,7.0
K46D,47.45,-99.15,490.0,1002.03,0.0,1.0,-0.0,-SN,nan,nan
K4A6,34.683,-87.433,198.0,1016.93,20.0,0.0,2.0,,210.0,8.0
K4M9,36.4,-90.65,90.0,1014.9,18.0,0.0,7.0,,160.0,7.0
K4S2,45.683,-121.55,192.0,1028.45,6.0,0.5,1.0,,190.0,5.0
K57C,42.797,-88.373,262.0,1009.14,6.0,0.0,-0.8,,250.0,8.0
K5A6,33.467,-89.733,111.0,1018.63,20.2,0.0,0.8,,240.0,3.0
K5H4,47.783,-99.933,490.0,1002.03,-0.0,1.0,-0.0,BR,70.0,11.0
K6B9,42.917,-76.433,316.0,1000.0,2.0,0.5,1.0,-SN,260.0,11.0
K6L4,37.85,-81.917,508.0,1012.19,14.0,0.0,-1.0,,250.0,7.0
