FTTM,12.11666667,18.41666667,9737,0
FTTN,11.0340003967,20.2740001678,5568,0
FTTP,9.366666667,14.91666667,9739,0
FTTR,20.43333333,16.56666667,9740,0
FTTY,17.9171009063721,19.1110992431641,978,0
FTTZ,21.43333333,17.05,9742,0
FVBB,-22.21666667,30.5,9743,0
FVBI,-17.61666667,27.31666667,9744,0
FVBM,-16.8169994354,28.3500003815,6509,0
FVBU,-20.017401,28.617901,979,0
FVCH,-20.18333333,32.61666667,9746,0
FVCP,-17.7516002655029,30.9246997833252,980,0
FVCZ,-21.008101,31.5786,981,0
FVFA,-18.0958995819092,25.8390007019043,982,0
FVGO,-18.21666667,28.91666667,9749,0
FVGR,-18.96666667,32.45,9750,0
FVHA,-17.931801,31.0928,983,0
FVKA,-16.81666667,29.61666667,9752,0
FVKB,-16.5198001861572,28.8850002288818,984,0
FVMN,-15.768735,29.385617,6747,0
FVMT,-17.4319000244141,32.1845016479492,985,0
FVMU,-18.997499465942,32.627201080322,986,0
FVMV,-20.0552997589111,30.8591003417969,987,0
FVRU,-18.51666667,32.11666667,9756,0
FVSH,-20.2894992828369,30.0881996154785,988,0
FVSV,-17.9169998168945,25.8169994354248,5216,0
FVTL,-19.4363994598389,29.8619003295898,989,0
FVWN,-18.6298999786377,27.0209999084473,990,0
FVWT,-18.362967,26.519791,7363,0
FWCL,-15.6791000366211,34.9739990234375,991,0
FWCM,-14.3069000244141,35.1324996948242,4343,0
FWCT,-9.683333333,33.26666667,9760,0
FWDW,-12.5183,34.131901,7634,0
FWDZ,-14.31666667,34.26666667,9761,0
FWKA,-9.95357036590576,33.8930015563965,992,0
FWKG,-13.0145998001099,33.4686012268066,993,0
FWKI,-13.7894001007,33.78099823,994,0
FWKK,-12.91666667,34.26666667,9764,0
FWLI,-13.78333333,33.78333333,9765,0
FWLK,-12.075833,34.737222,6515,0
FWLL,-13.96666667,33.76666667,9766,0
FWMG,-14.4829998016357,35.2669982910156,7045,0
FWMY,-14.0836000443,34.9197006226,7513,0
FWMZ,-11.86666667,33.61666667,9769,0
FWSM,-13.75,34.56666667,9770,0
FWUU,-11.4447002410889,34.0117988586426,995,0
FXMM,-29.4622993469238,27.5524997711182,996,0
FXMN,-29.5461006164551,28.2709999084473,5823,0
FXMU,-29.3041000366211,27.5034999847412,997,0
FYAB,-26.76666667,19.63333333,9774,0
FYAN,-24.15,19.11666667,9775,0
FYAR,-22.4622001647949,14.9799995422363,7046,0
FYAS,-26.7,16.31666667,9776,0
FYBG,-18.11666667,21.63333333,9777,0
FYEN,-17.48333333,16.31666667,9778,0
FYGB,-22.005,18.96666667,9779,0
FYGF,-19.6021995544434,18.1226997375488,5719,0
FYGK,-24.629999,15.9392,7657,0
FYGN,-19.6,18.11666667,9781,0
FYGO,-23.56666667,15.05,9782,0
FYHN,-22.11666667,14.28333333,9783,0
FYKB,-28.03333333,18.73333333,9784,0
FYKM,-17.634399,24.176701,5163,0
FYKT,-26.5398006439209,18.111400604248,6393,0
FYKX,-20.36666667,14.96666667,9787,0
FYLZ,-26.6874008178711,15.2428998947144,4344,0
FYMH,-24.76666667,16.98333333,9789,0
FYML,-24.6054000854492,17.9253997802734,7047,0
FYMO,-18.8127994537354,17.0594005584717,5932,0
FYND,-28.75,17.61666667,9791,0
FYOA,-17.878201,15.9526,4345,0
FYOG,-28.5847,16.446699,4346,0
FYOH,-17.88333333,15.06666667,9793,0
FYOJ,-20.08333333,16.13333333,9794,0
FYOK,-20.6,17.46666667,9795,0
FYOM,-21.41666667,15.93333333,9796,0
FYOO,-19.1492004394531,15.9118995666504,5931,0
FYOS,-17.8,15.7,9798,0
FYOT,-24.01666667,19.73333333,9799,0
FYOW,-20.434700012207,16.660800933838,7379,0
FYRH,-23.31666667,17.08333333,9801,0
FYRK,-22.96666667,14.65,9802,0
FYRU,-17.956499099731,19.719400405884,5720,0
FYSM,-22.66189956665,14.568099975586,4347,0
FYTE,-19.96666667,13.01666667,9804,0
FYTK,-19.58333333,20.45,9805,0
FYTM,-19.26189994812,17.732500076294,5989,0
FYTN,-21.13333333,18.78333333,9807,0
FYWB,-22.9799,14.6453,5162,0
FYWE,-22.6121997833252,17.0804004669189,4348,0
FYWH,-22.4799,17.4709,3883,0
FYWW,-22.56666667,17.1,9811,0
FZAA,-4.38575,15.4446,998,0
FZAB,-4.32666015625,15.327500343323,999,0
FZAG,-5.93086004257202,12.3517999649048,1000,0
FZAI,-5.91805982589722,12.447699546814,1001,0
FZAJ,-5.85400009155273,13.0640001296997,4349,0
FZAM,-5.79961013793945,13.4404001235962,4350,0
FZAN,-5.516666667,13.56666667,9816,0
FZBA,-1.9472199678421,18.2858009338379,4351,0
FZBI,-2.71749997138977,17.684700012207,4352,0
FZBO,-3.31132006645203,17.3817005157471,1002,0
FZBT,-1.43499994277954,19.0240001678467,4353,0
FZCA,-5.03576993942261,18.7856006622314,1003,0
FZCF,-7.33300018310547,19.0170001983643,6927,0
FZCS,-4.916666667,17.06666667,9821,0
FZEA,0.0226000007242,18.2887001038,1004,0
FZEN,1.2247200012207,19.7889003753662,4354,0
FZFD,4.25321006774902,20.9752998352051,1005,0
FZFK,3.23536992073,19.7712993622,1006,0
FZFP,4.15763998031616,21.650899887085,1007,0
FZFU,2.18278,22.481701,6906,0
FZGA,2.17066,21.496901,1008,0
FZGN,-0.216999992728233,20.8500003814697,6912,0
FZGV,-1.048109,23.372501,6895,0
FZIA,0.516666667,25.00166667,9827,0
FZIC,0.481638997793,25.3379993439,1009,0
FZJA,2.766666667,27.63333333,9828,0
FZJH,2.82761001586914,27.5883007049561,1010,0
FZKA,1.56571996212006,30.2208003997803,1011,0
FZKJ,2.81835007667542,24.7936992645264,1012,0
FZKO,4.016666667,25.86666667,9830,0
FZKP,3.783333333,23.81666667,9831,0
FZMA,-2.30897998809814,28.8087997436523,1013,0
FZMB,0.116666667,29.26666667,9833,0
FZNA,-1.67080998420715,29.2385005950928,1014,0
FZNC,-1.001666667,29.43333333,9835,0
FZNP,0.575,29.4739,6911,0
FZOA,-2.91917991638,25.9153995514,1015,0
FZOD,-2.6,26.55,9837,0
FZOK,-4.53299999237061,26.617000579834,6472,0
FZQA,-11.5913000107,27.5308990479,1016,0
FZQM,-10.7658996582031,25.5056991577148,1017,0
FZQV,-8.583333333,27.31666667,9841,0
FZRA,-7.266666667,27.41666667,9842,0
FZRB,-7.066666667,29.76666667,9843,0
FZRF,-5.87555980682373,29.25,1018,0
FZRQ,-5.39444,26.99,6925,0
FZSA,-8.6420202255249,25.2528991699219,1019,0
FZSD,-9.616666667,22.85,9847,0
FZSI,-10.00666667,22.31666667,9848,0
FZSK,-8.003333333,22.56666667,9849,0
FZTK,-7.516666667,24.00166667,9850,0
FZUA,-5.90005016327,22.4692001343,1020,0
FZUK,-6.43833,20.794701,4355,0
FZVA,-3.41700005531311,23.4500007629395,4356,0
FZVE,-2.283333333,23.26666667,9854,0
FZVS,-4.329919,20.590124,4357,0
FZWA,-6.12124013901,23.5690002441,1021,0
FZWE,-6.98299980163574,23.0830001831055,6893,0
FZWT,-6.132999897,24.4829998016,6894,0
GA04,33.3656997680664,-84.1651992797852,6092,0
GA46,33.3809013366699,-84.8010025024414,6343,0
GABG,11.4499998092651,-7.51700019836426,5879,0
GABS,12.5335,-7.94994,1022,0
GACA,47.78333333,-17.28333333,9860,0
GAGO,16.2483997344971,-0.005456000100821,1023,0
GAHB,15.31666667,-1.006666667,9862,0
GAKA,12.00833333,-11.21666667,9863,0
GAKL,18.41666667,1.35,9864,0
GAKO,12.36666667,-5.466666667,9865,0
GAKT,13.06666667,-9.466666667,9866,0
GAKY,14.4812002182007,-11.4043998718262,1024,0
GAMB,14.5128002167,-4.07955980301,1025,0
GAMK,15.86666667,2.216666667,9869,0
GANK,15.00166667,-7.266666667,9870,0
GANR,15.21666667,-9.003333333,9871,0
GASG,13.4,-6.15,9872,0
GASK,11.3330001831055,-5.69999980926514,6673,0
GASN,13.31666667,-4.816666667,9874,0
GATB,16.7304992675781,-3.00758004188538,1026,0
GATS,20.2430000305176,0.977307975292206,1027,0
GAYE,15.13333333,-10.56666667,9877,0
GBYD,13.3380002975464,-16.6522006988525,1028,0
GCFV,28.4526996612549,-13.8638000488281,1029,0
GCGM,28.0296001434326,-17.214599609375,4359,0
GCHI,27.8148002624512,-17.8871002197266,1030,0
GCLA,28.626499,-17.7556,1031,0
GCLP,27.9319000244141,-15.3865995407104,1032,0
GCRR,28.945499,-13.6052,1033,0
GCTS,28.044500351,-16.5725002289,1034,0
GCXO,28.4827003479,-16.3414993286,1035,0
GEML,35.279800415,-2.9562599659,1036,0
GFBN,7.53242015838623,-12.5188999176025,4360,0
GFBO,7.9443998336792,-11.7609996795654,4361,0
GFGK,7.76700019836426,-12.3830003738403,6102,0
GFHA,8.39713001251221,-13.1290998458862,5867,0
GFKB,9.566666667,-11.55,9890,0
GFKE,7.89129018783569,-11.1766004562378,4362,0
GFLL,8.61644,-13.1955,1037,0
GFYE,8.61046981811523,-11.0453996658325,6101,0
GGBF,12.00166667,-14.00666667,9892,0
GGBO,11.56666667,-15.46666667,9893,0
GGBU,11.2973556518555,-15.8380794525146,6722,0
GGCF,11.2878999710083,-15.1805000305176,1038,0
GGOV,11.8948001861572,-15.6536998748779,4363,0
GLCP,4.37902021408081,-7.69694995880127,5583,0
GLMR,6.28906011581421,-10.7587003707886,1039,0
GLRB,6.23379,-10.3623,1040,0
GMAA,30.36666667,-9.566666667,9897,0
GMAD,30.3250007629395,-9.41306972503662,1041,0
GMAG,29.03333333,-10.05,9899,0
GMAT,28.4482002258301,-11.1612997055054,1042,0
GMAZ,30.3202991486,-5.86667013168,6100,0
GMFB,32.5143055556,-1.98305555556,6511,0
GMFF,33.9272994995,-4.97796010971,1043,0
GMFI,33.505298614502,-5.15290021896362,1044,0
GMFK,31.9475002289,-4.39833021164,1045,0
GMFM,33.8791007995605,-5.51512002944946,1046,0
GMFN,35.13333333,-2.916666667,9906,0
GMFO,34.7872009277344,-1.92399001121521,1047,0
GMFU,34.0080986022949,-4.96555995941162,5862,0
GMFZ,34.21666667,-3.933333333,9908,0
GMMA,26.7318,-11.6847,4364,0
GMMB,33.655399,-7.22145,1048,0
GMMC,33.56666667,-7.006666667,9909,0
GMMD,32.401895,-6.315905,6655,0
GMME,34.051498,-6.75152,1049,0
GMMF,29.36666667,-10.00166667,9911,0
GMMH,23.7183,-15.932,4365,0
GMMI,31.3974990845,-9.6816701889,4366,0
GMML,27.151699,-13.2192,4367,0
GMMN,33.3675003051758,-7.58997011184692,1050,0
GMMS,32.26666667,-9.216666667,9916,0
GMMT,33.6,-7.466666667,9917,0
GMMW,34.9888000488,-3.0282099247,4368,0
GMMX,31.6068992615,-8.03629970551,1051,0
GMMY,34.298900604248,-6.59588003158569,1052,0
GMMZ,30.9391002655,-6.90943002701,1053,0
GMSL,34.21666667,-6.033333333,9922,0
GMTA,35.1771011352539,-3.83951997756958,1054,0
GMTN,35.594299316406,-5.320020198822,1055,0
GMTT,35.7268981934,-5.91689014435,1056,0
GOBD,14.67,-17.073333,7427,0
GODK,12.8985004425049,-14.9680995941162,7520,0
GOGG,12.5556,-16.281799,1057,0
GOGK,12.9,-14.96666667,9927,0
GOGS,12.39533,-16.748,1058,0
GOOD,14.65,-16.21666667,9929,0
GOOG,15.4,-15.08333333,9930,0
GOOK,14.146900177002,-16.0513000488281,1059,0
GOOY,14.7397003173828,-17.4902000427246,1060,0
GOSM,15.5936002731323,-13.3227996826172,5586,0
GOSP,16.68333333,-14.96666667,9934,0
GOSS,16.0508003234863,-16.4631996154785,1061,0
GOTB,14.8472995758057,-12.4682998657227,1062,0
GOTK,12.5722999572754,-12.2202997207642,1063,0
GOTS,13.05,-13.3,9937,0
GOTT,13.7368001937866,-13.6531000137329,1064,0
GQNA,16.7112998962402,-9.63788032531738,1065,0
GQNB,17.51666667,-14.00666667,9940,0
GQND,18.5701007843018,-11.4235000610352,1066,0
GQNF,16.5900001525879,-11.4062004089355,1067,0
GQNI,16.6219997406006,-7.31659984588623,1068,0
GQNJ,19.75,-14.36666667,9944,0
GQNK,16.1595001220703,-13.5075998306274,1069,0
GQNN,18.1,-15.93333333,9946,0
GQNO,18.31,-15.9697222,1070,0
GQNR,16.005,-15.81666667,9947,0
GQNS,15.1796998977661,-12.2073001861572,1071,0
GQPA,20.506799697876,-13.0431995391846,1072,0
GQPP,20.9330997467041,-17.0300006866455,1073,0
GQPT,25.2367000579834,-11.5887002944946,1074,0
GQPZ,22.7563991546631,-12.4835996627808,6658,0
GSAI,27.13333333,-13.18333333,9951,0
GSVO,23.68333333,-15.86666667,9952,0
GUCY,9.57689,-13.612,3934,0
GUFA,10.350600242615,-13.569199562073,1075,0
GUFH,10.0354995728,-10.7698001862,1076,0
GUID,10.05,-12.86666667,9955,0
GUKR,10.651000022888,-14.533599853516,6715,0
GUKU,9.1605596542358,-10.124400138855,6385,0
GULB,11.326100349426,-12.286800384521,1077,0
GUMA,8.516666667,-9.466666667,9958,0
GUNZ,7.8060193061829,-8.7017974853516,7413,0
GUOK,10.91666667,-14.31666667,9960,0
GUSI,11.432999610901,-9.1669998168945,7412,0
GUXD,10.36666667,-9.3,9962,0
GVAC,16.7414,-22.9494,1078,0
GVBA,16.1364994049072,-22.8889007568359,1079,0
GVFM,14.91666667,-23.005,9965,0
GVMA,15.1559000015259,-23.2136993408203,1080,0
GVNP,14.9245004653931,-23.4934997558594,4369,0
GVSF,14.8850002289,-24.4799995422,4370,0
GVSN,16.588399887085,-24.2847003936768,1081,0
GVSV,16.8332004547119,-25.0552997589111,1082,0
HAAB,8.97789001465,38.7993011475,1083,0
HAAG,15.55,37.86666667,9969,0
HAAL,9.003685,38.725498,1084,0
HAAM,6.03939008712769,37.5904998779297,1085,0
HAAW,8.966666667,40.00166667,9971,0
HAAX,14.1468000411987,38.7728004455566,1086,0
HAAY,15.26666667,38.91666667,9973,0
HABC,5.78287,36.562,4371,0
HABD,11.608099937439,37.3216018676758,1087,0
HABE,9.38638973236084,34.521900177002,4372,0
HADC,11.0825004577637,39.7113990783691,4373,0
HADD,8.55399990081787,34.8580017089844,4374,0
HADM,10.3500003814697,37.7169990539551,5574,0
HADR,9.62469959259033,41.8541984558105,1088,0
HADT,11.9670000076294,38,5575,0
HAGB,7.1160634,40.0463033,5577,0
HAGH,7.15,40.71666667,9979,0
HAGM,8.12876033782959,34.5630989074707,1089,0
HAGN,12.5199003219604,37.4339981079102,1090,0
HAGO,5.93513011932,43.5786018372,4375,0
HAGR,8.1614,35.5529,4376,0
HAHM,8.7163,39.0059,5576,0
HAHU,14.25,36.5830001831055,6098,0
HAJJ,9.3325,42.9121,5572,0
HAJM,7.66609001159668,36.8166007995605,1091,0
HAKD,6.734,44.252998,4377,0
HALA,7.06699991226196,38.5,5571,0
HALL,11.9750003814697,38.9799995422363,1092,0
HAMA,10.7254,38.7415,5573,0
HAMK,13.467399597168,39.5335006713867,1093,0
HAML,6.366666667,39.81666667,9989,0
HAMS,15.61666667,39.45,9990,0
HAMT,6.9571,35.5547,4378,0
HANG,5.266666667,39.75,9991,0
HASB,13.06666667,42.71666667,9992,0
HASO,10.018500328064,34.5862998962402,1094,0
HATP,7.2024,35.415,4379,0
HATS,15.11666667,36.00666667,9994,0
HBBA,-3.32401990890503,29.3185005187988,1095,0
HBBE,-3.417209,29.911308,7669,0
HCMA,11.9582,50.748,4380,0
HCMB,3.10222005844116,43.6286010742188,7317,0
HCMD,2.35,42.28333333,9997,0
HCME,7.95,49.76666667,9998,0
HCMF,11.2753000259399,49.1493988037109,4381,0
HCMG,9.516666667,49.06666667,10000,0
HCMH,9.51817035675049,44.0887985229492,1096,0
HCMI,10.3892002105713,44.9411010742188,1097,0
HCMJ,3.566666667,42.45,10003,0
HCMK,-0.377353012561798,42.4592018127441,1098,0
HCML,4.7,46.61666667,10004,0
HCMM,2.01444005966187,45.3046989440918,4382,0
HCMN,4.7,45.21666667,10006,0
HCMO,5.316666667,48.56666667,10007,0
HCMR,6.78082990646,47.45470047,4383,0
HCMS,10.3,50.21666667,10009,0
HCMU,10.61666667,47.36666667,10010,0
HCMV,9.5275,45.5549,4384,0
HDAM,11.5473003387451,43.1595001220703,3896,0
HDOB,11.9670000076294,43.2669982910156,6561,0
HDTJ,11.7829999923706,42.9169998168945,6562,0
HEAL,30.9244995117187,28.4613990783691,5831,0
HEAM,28.46666667,30.75,10013,0
HEAR,31.073299408,33.8358001709,4385,0
HEAT,27.0464992523,31.0119991302,4386,0
HEAX,31.1839008331299,29.9489002227783,1099,0
HEAZ,30.0918006896973,31.3600006103516,7048,0
HEBA,30.9176998138428,29.6963996887207,3212,0
HEBF,29.21666667,31.01666667,10018,0
HEBL,22.3759994507,31.611700058,1100,0
HEBS,29.2082996368408,31.0165996551514,7049,0
HECA,30.1219005584717,31.4055995941162,1101,0
HECW,30.116399765,30.9153995514,1102,0
HEGN,27.1783008575439,33.7994003295898,1103,0
HEGR,31.068559,34.129629,1104,0
HEGS,30.8197994232178,30.1912002563477,7050,0
HEIS,30.58333333,32.25,10023,0
HELX,25.671,32.7066,1105,0
HEMA,25.557100296,34.5836982727,3964,0
HEMK,26.342778,31.742778,6027,0
HEMM,31.3253993988,27.2217006683,1106,0
HEOW,22.5856990814209,28.7166004180908,5569,0
HEPS,31.2793998718262,32.2400016784668,1107,0
HESC,28.685300827,34.0625,1108,0
HESH,27.9773006439,34.3950004578,3839,0
HESN,23.9643993378,32.8199996948,1109,0
HETB,29.5877990723,34.7780990601,4051,0
HETR,28.2089996337891,33.6455001831055,1110,0
HFFF,11.55,43.13333333,10033,0
HHAS,15.2918996810913,38.910701751709,3760,0
HHMS,15.6700000762939,39.3700981140137,3761,0
HHSB,13.0718002319336,42.6450004577637,3759,0
HI07,19.9205,-155.8607,5048,0
HKAM,-2.64505004882812,37.253101348877,4387,0
HKBA,0.457085013389587,34.1302795410156,6288,0
HKBR,-1.10000002384186,39.9500007629395,6287,0
HKBU,0.576207995414734,34.5534515380859,6286,0
HKEL,0.404457986354828,35.238899230957,1111,0
HKEM,-0.57327,37.49726,6289,0
HKGA,-0.463508009910584,39.6483001708984,6291,0
HKGT,0.533333,38.516667,6290,0
HKHB,-0.600000023841858,34.4669990539551,6293,0
HKHO,-1.52199995517731,40.0040016174316,6292,0
HKIS,0.338170945644379,37.5916938781738,6294,0
HKJK,-1.31923997402,36.9277992249,3841,0
HKKE,-1.58299994468689,35.25,5882,0
HKKG,0.271342009306,34.7873001099,1112,0
HKKI,-0.086139000952244,34.7289009094238,1113,0
HKKL,-2.91060996055603,38.0652008056641,6296,0
HKKR,-0.3899,35.242093,6295,0
HKKS,-0.006666667,34.76666667,10043,0
HKKT,0.97198897600174,34.9585990905762,1114,0
HKLK,4.20412015914917,34.348201751709,4388,0
HKLO,3.1219699382782,35.608699798584,1115,0
HKLU,-2.25241994857788,40.9131011962891,1116,0
HKMA,3.916666667,41.86666667,10047,0
HKMB,2.283333333,37.88333333,10048,0
HKME,0.066666667,37.63333333,10049,0
HKMK,0.165083006024,38.1951408386,5580,0
HKML,-3.22931003570557,40.1016998291016,4389,0
HKMO,-4.03483009338379,39.5942001342773,1117,0
HKMS,-1.406111,35.008057,5579,0
HKMU,-2.266666667,37.81666667,10054,0
HKMY,3.46972,39.101398,6099,0
HKNA,-1.316666667,36.91666667,10056,0
HKNC,-1.3,36.75,10057,0
HKNI,-0.364414006471634,36.9784851074219,6512,0
HKNK,-0.3,36.00166667,10059,0
HKNO,-1.116666667,35.81666667,10060,0
HKNV,-0.787953,36.433494,1118,0
HKNW,-1.32172000408173,36.8148002624512,1119,0
HKNY,-0.06239889934659,37.0410079956055,4390,0
HKRE,-1.27726995945,36.8623008728,1120,0
HKRO,22.31666667,114.0016667,10064,0
HKSB,0.530583,37.534195,5157,0
HKUK,-4.29333,39.571098,5885,0
HKVO,-3.383333333,38.53333333,10065,0
HKWJ,1.73324,40.091599,1121,0
HLFL,28.7954006195068,22.0809001922607,1122,0
HLGD,31.0634994507,16.5949993134,4391,0
HLGL,28.638500213623,21.4379997253418,1123,0
HLGN,31.861,23.907,4392,0
HLGT,25.1455993652,10.1426000595,1124,0
HLKF,24.1786994934082,23.3139991760254,1125,0
HLLB,32.0968017578,20.2695007324,1126,0
HLLM,32.894100189209,13.2760000228882,4393,0
HLLQ,32.7887001037598,21.9643001556396,4394,0
HLLS,26.9869995117187,14.4724998474121,1127,0
HLLT,32.6635017395,13.1590003967,1128,0
HLMB,30.3780994415283,19.5764007568359,1129,0
HLNF,30.5,18.5272006988525,1130,0
HLON,29.1100997924805,15.9656000137329,1131,0
HLRA,29.4726009368896,17.9349002838135,1132,0
HLTD,30.1516990661621,9.71531009674072,1133,0
HLZA,28.5898990631104,17.2938995361328,1134,0
HLZN,31.774878,12.25006,7512,0
HRYG,-1.67719995975494,29.2588996887207,1135,0
HRYI,-2.6,29.71666667,10078,0
HRYR,-1.96863,30.1395,1136,0
HRYU,-1.005,29.61666667,10080,0
HRZA,-2.46223998069763,28.9078998565674,1137,0
HSAK,7.766666667,33.01666667,10082,0
HSAT,17.7103443145752,34.0570182800293,4395,0
HSAW,8.76700019836426,27.3999996185303,6096,0
HSBR,6.2,31.55,10085,0
HSDN,19.1539001465,30.4300994873,1138,0
HSDZ,11.7859,34.3367,1139,0
HSFA,10.529167,32.500556,7635,0
HSFS,13.6148996353149,25.3246002197266,1140,0
HSGF,14.01666667,35.38333333,10089,0
HSGN,13.4816999435425,22.4671993255615,5153,0
HSKA,15.3874998092651,36.328800201416,1141,0
HSKI,13.00166667,32.00666667,10092,0
HSLI,11.1379995346,29.7010993958,1142,0
HSMD,4.916666667,29.46666667,10094,0
HSMK,6.82499980927,29.6690006256,5581,0
HSMN,18.4433333333,31.8433333333,7051,0
HSNA,8.616666667,33.06666667,10096,0
HSND,16.68333333,33.41666667,10097,0
HSNL,12.05,24.86666667,10098,0
HSNN,12.0535001754761,24.9561996459961,4396,0
HSNR,13.55,33.61666667,10099,0
HSOB,13.1532001495361,30.2327003479004,1143,0
HSPI,6.783333333,33.11666667,10101,0
HSPN,19.4335994720459,37.2341003417969,4397,0
HSRJ,8.466666667,25.00666667,10103,0
HSRN,11.8324692723,32.8104972839,7421,0
HSSJ,4.87201023102,31.6011009216,1144,0
HSSM,9.55897045135498,31.6522006988525,1145,0
HSSP,19.56666667,37.21666667,10107,0
HSSS,15.5895004272461,32.5531997680664,1146,0
HSSW,21.802698135376,31.521577835083,5588,0
HSTR,4.40000009536743,32.5830001831055,6540,0
HSWW,7.72583007812,27.9750003815,6097,0
HSYA,4.566666667,28.38333333,10111,0
HSYE,4.13028160099,30.7280731201,5582,0
HSZA,12.9,23.46666667,10112,0
HTAR,-3.36778998374939,36.63330078125,1147,0
HTBU,-1.332,31.8212,4398,0
HTDA,-6.87811,39.202599,1148,0
HTDO,-6.17044019699097,35.7526016235352,1149,0
HTGW,-8.919942,33.273981,7683,0
HTIR,-7.66863012313843,35.7521018981934,1150,0
HTKA,-4.8862,29.6709,4399,0
HTKI,-8.91123,39.508619,7522,0
HTKJ,-3.42940998077,37.0745010376,1151,0
HTLI,-9.85111,39.757801,4400,0
HTLM,-3.37631011009216,35.8182983398437,1152,0
HTMA,-7.917478,39.668502,3898,0
HTMB,-8.919444,33.463889,6662,0
HTMG,-6.79722023010254,37.6530990600586,6665,0
HTMO,-4.866666667,38.26666667,10123,0
HTMP,-6.355374,31.084116,6663,0
HTMR,-7.684811,34.922282,6173,0
HTMS,-3.36332988739014,37.3269004821777,7524,0
HTMT,-10.3390998840332,40.1818008422852,1153,0
HTMU,-1.503,33.8021,4401,0
HTMW,-2.4444899559021,32.9327011108398,1154,0
HTNA,-10.00333333,38.75,10128,0
HTPE,-5.25725984573364,39.8114013671875,1155,0
HTRU,-2.813667,32.172472,7668,0
HTSE,-4.066666667,37.71666667,10130,0
HTSN,-2.45806,34.822498,3842,0
HTSO,-10.6829996109009,35.5830001831055,6664,0
HTSU,-7.95,31.00666667,10132,0
HTSY,-3.6093,33.5035,4402,0
HTTB,-5.0763897895813,32.8333015441895,4403,0
HTTG,-5.09236001968384,39.0712013244629,1156,0
HTWK,-3.04999995231628,37,7523,0
HTZA,-6.22202,39.224899,1157,0
HUAR,3.04999995231628,30.9169998168945,4404,0
HUEN,0.042386,32.443501,1158,0
HUFP,0.006666667,30.26666667,10139,0
HUGU,2.80556011199951,32.271800994873,4405,0
HUJI,0.45,33.00166667,10141,0
HUKB,-1.226111,29.96,6591,0
HUKD,3.7176,33.7487,5590,0
HUKI,-1.2837,29.7197,7626,0
HUKJ,0.1968,32.55297,6876,0
HUKO,2.953,34.1232,6875,0
HUKS,0.18299999833107,30.1000003814697,7627,0
HUKT,3.2817,32.8882,5591,0
HULI,2.25,32.88333333,10144,0
HUMA,-0.55,30.6,10145,0
HUMI,1.006666667,31.71666667,10146,0
HUMO,2.516666667,34.63333333,10147,0
HUPA,2.2,31.55,5592,0
HUSO,1.72768998146057,33.6227989196777,1159,0
HUTO,0.006666667,34.00166667,10149,0
K01M,34.005,-88.2,10150,0
K01R,31.13333333,-92.56666667,10151,0
K01T,28.13333333,-94.4,10152,0
K03Y,48.76666667,-96.95,10153,0
K04V,38.1,-106.0016667,10154,0
K04W,46.01666667,-92.9,10155,0
K05F,31.41666667,-97.8,10156,0
K05U,39.6,-116.2666667,10157,0
K06D,48.88333333,-99.61666667,10158,0
K06U,41.98333333,-114.65,10159,0
K07G,42.56666667,-84.81666667,10160,0
K07S,47.96666667,-117.4333333,10161,0
K08D,48.3,-102.4,10162,0
K09G,42.56666667,-84.41666667,10163,0
K0A8,32.93333333,-87.08333333,10164,0
K0A9,36.36666667,-82.00166667,10165,0
K0CO,39.8,-105.7666667,10166,0
K0D1,42.35,-86.25,10167,0
K0D8,44.98333333,-99.95,10168,0
K0E0,34.98333333,-106.1,10169,0
K0E4,34.21666667,-111.3166667,10170,0
K0F2,33.6,-97.78333333,10171,0
K0J4,31.05,-86.31666667,10172,0
K0R3,29.98333333,-92.08333333,10173,0
K0V1,43.73333333,-103.6166667,10174,0
K0V4,37.1417007446,-79.0164031982,6650,0
K0VG,36.65,-83.21666667,10175,0
K0Y7,40.63333333,-93.9,10176,0
K11J,31.4,-84.9,10177,0
K11R,30.21899986,-96.3742981,6642,0
K12C,41.88333333,-89.06666667,10179,0
K12N,41.01666667,-74.73333333,10180,0
K13A,31.41666667,-110.85,10181,0
K13K,37.85,-96.3,10182,0
K14Y,45.9,-94.86666667,10183,0
K17N,39.7,-75.03333333,10184,0
K17W,46.45,-95.2,10185,0
K17Y,46.61666667,-93.31666667,10186,0
K19A,34.18333333,-83.56666667,10187,0
K19D,45.86666667,-93.26666667,10188,0
K19S,37.49140167,-100.8300018,6840,0
K1A5,35.21666667,-83.41666667,10189,0
K1A6,36.61666667,-83.73333333,10190,0
K1B1,42.28333333,-73.71666667,10191,0
K1B6,41.91666667,-71.51666667,10192,0
K1B7,29.35,-89.43333333,10193,0
K1B8,43.45,-75.35,10194,0
K1D1,45.23333333,-96.56666667,10195,0
K1D3,43.4,-98.00833333,10196,0
K1D7,45.3,-97.51666667,10197,0
K1F0,34.15,-97.11666667,10198,0
K1F9,33.18333333,-97.00833333,10199,0
K1G2,44.75,-95.55,10200,0
K1G7,28.78333333,-89.05,10201,0
K1H2,39.06666667,-88.53333333,10202,0
K1II,39.00333333,-86.03333333,10203,0
K1J0,30.85,-85.6,10204,0
K1K5,37.61666667,-101.8833333,10205,0
K1M4,34.28333333,-87.6,10206,0
K1M5,36.6,-86.48333333,10207,0
K1N7,40.96666667,-76.25,10208,0
K1O5,41.73333333,-122.5333333,10209,0
K1P1,43.78333333,-71.75,10210,0
