KMTU,40.133,-110.117,1625
KMTV,36.631,-80.018,287
KMTW,44.117,-87.007,198
KMTX,41.267,-112.45,1969
KMUI,40.435,-76.569,149
KMUL,31.133,-83.7,89
KMUO,43.044,-115.872,913
KMUT,41.367,-91.15,167
KMUX,37.15,-121.9,1057
KMVE,44.967,-95.717,315
KMVH,46.833,-108.933,1355
KMVL,44.535,-72.614,234
KMVN,38.317,-88.867,146
KMVX,47.533,-97.003,301
KMVY,41.393,-70.614,16
KMWA,37.755,-89.011,144
KMWC,43.11,-88.034,227
KMWH,47.208,-119.32,362
KMWK,36.46,-80.553,380
KMWL,32.782,-98.06,284
KMWM,43.913,-95.109,430
KMWN,44.267,-71.3,1910
KMWO,39.533,-84.4,198
KMWS,34.233,-118.05,1739
KMWT,34.55,-93.583,214
KMXF,32.383,-86.366,51
KMXO,42.217,-91.002,259
KMXX,32.533,-85.783,122
KMYF,32.817,-117.133,136
KMYJ,39.15,-91.817,251
KMYL,44.89,-116.101,1533
KMYP,38.483,-106.317,3667
KMYR,33.68,-78.928,8
KMYT,28.217,-89.617,23
KMYV,39.098,-121.57,21
KMYZ,39.85,-96.633,319
KMZB,32.783,-117.233,12
KMZG,27.733,-96.183,29
KMZH,46.417,-92.8,328
KMZZ,40.483,-85.683,262
KN00,43.35,-76.383,145
KN03,42.6,-76.217,366
KN07,40.95,-74.317,56
KN12,40.067,-74.183,13
KN14,39.933,-74.8,15
KN23,42.3,-75.417,313
KN27,41.733,-76.45,223
KN28,40.45,-73.183,26
KN38,41.733,-77.4,577
KN40,40.567,-74.983,171
KN52,40.617,-74.007,30
KN60,47.65,-101.433,582
KN63,41.2,-74.6,119
KN80,38.317,-75.117,4
KN81,39.007,-74.75,20
KN85,40.583,-75.017,146
KN87,40.217,-74.6,36
KN97,41.05,-78.417,462
KNAK,38.983,-76.483,2
KNBC,32.477,-80.723,12
KNBE,32.717,-96.967,150
KNBG,29.825,-90.035,1
KNBK,40.483,-74.433,5
KNBT,35.017,-76.467,5
KNBU,42.083,-87.817,199
KNCA,34.708,-77.44,8
KNDZ,30.704,-87.023,54
KNE0,44.183,-104.05,1940
KNEL,40.033,-74.353,31
KNEN,30.35,-81.883,30
KNEW,30.042,-90.028,3
KNFE,36.7,-76.133,5
KNFG,33.301,-117.355,24
KNFL,39.417,-118.701,1199
KNFW,32.769,-97.441,198
KNGP,27.693,-97.291,6
KNGR,43.767,-71.867,390
KNGU,36.938,-76.289,5
KNGZ,37.789,-122.32,4
KNHC,25.733,-80.267,3
KNHK,38.286,-76.412,12
KNHZ,43.892,-69.939,23
KNID,35.685,-117.692,696
KNIP,30.236,-81.681,7
KNIR,28.367,-97.007,20
KNJK,32.829,-115.672,-13
KNJM,34.007,-77.017,7
KNKA,39.117,-94.6,231
KNKT,34.901,-76.881,9
KNKX,32.868,-117.143,146
KNLC,36.333,-119.952,72
KNMM,32.552,-88.556,97
KNMT,28.25,-98.733,79
KNMW,46.15,-123.883,3
KNOG,27.9,-98.05,78
KNOW,48.141,-123.414,4
KNOZ,32.5,-114.45,103
KNPA,30.353,-87.319,9
KNQA,35.357,-89.87,86
KNQI,27.507,-97.81,15
KNQX,24.576,-81.689,2
KNRB,30.391,-81.425,5
KNRC,37.4,-121.1,50
KNRN,39.85,-99.9,727
KNRS,32.567,-117.117,7
KNSE,30.724,-87.022,61
KNSI,33.24,-119.458,154
KNTD,34.12,-119.121,4
KNTK,33.7,-117.817,17
KNTU,36.821,-76.034,7
KNUC,33.023,-118.588,55
KNUI,38.15,-76.433,7
KNUQ,37.416,-122.049,12
KNUW,48.352,-122.656,14
KNVD,37.85,-94.3,272
KNXF,33.283,-117.45,27
KNXP,34.296,-116.162,626
KNXX,40.2,-75.148,110
KNY0,42.983,-74.333,271
KNYC,40.783,-73.967,11
KNYG,38.502,-77.305,4
KNYL,32.657,-114.606,65
KNZC,30.217,-81.867,25
KNZJ,33.676,-117.731,117
KNZW,42.133,-70.917,49
KNZY,32.699,-117.215,8
KO00,41.483,-120.567,1331
KO18,36.317,-119.633,74
KO22,38.033,-120.417,646
KO32,36.667,-119.45,117
KO45,38.383,-121.95,33
KO54,40.75,-122.917,717
KO57,38.267,-119.217,1973
KO59,41.55,-120.167,1409
KO69,38.25,-122.6,28
KO86,40.983,-122.7,729
KO87,40.017,-124.067,21
KO88,38.2,-121.7,7
KOAJ,34.829,-77.612,29
KOAK,37.721,-122.221,26
KOAL,38.633,-117.767,1600
KOAR,36.682,-121.762,41
KOAX,41.317,-96.367,350
KOBE,27.263,-80.85,11
KOBH,41.383,-98.35,670
KOBI,39.217,-74.8,13
KOCF,29.173,-82.224,27
KOCH,31.567,-94.717,108
KOCQ,44.867,-87.917,183
KOCR,25.3,-80.267,2
KOCS,41.583,-109.017,2060
KOCW,35.57,-77.05,12
KODF,34.7,-83.3,567
KODI,43.917,-91.467,427
KODO,31.917,-102.4,902
KODX,41.617,-98.95,631
KOEB,41.933,-85.053,292
KOED,42.383,-122.867,396
KOEL,39.117,-100.817,929
KOEL,39.117,-100.817,929
KOEO,45.317,-92.7,275
KOFF,41.118,-95.912,319
KOFK,41.986,-97.435,470
KOFP,37.7,-77.433,62
KOGA,41.117,-101.767,999
KOGB,33.457,-80.859,59
KOGD,41.196,-112.012,1353
KOGS,44.682,-75.465,91
KOHX,36.25,-86.567,176
KOIC,42.567,-75.517,312
KOIN,39.008,-100.533,824
KOJA,35.55,-98.007,490
KOJC,38.848,-94.738,326
KOKB,33.217,-117.354,8
KOKC,35.393,-97.601,390
KOKH,48.25,-122.007,59
KOKK,40.528,-86.059,253
KOKM,35.668,-95.949,220
KOKV,39.133,-78.15,222
KOKX,40.867,-72.867,26
KOKZ,32.967,-82.833,134
KOLD,44.95,-68.007,39
KOLE,42.233,-78.367,651
KOLF,48.095,-105.575,604
KOLG,46.3,-91.817,336
KOLM,46.969,-122.903,58
KOLS,31.418,-110.848,1184
KOLU,41.448,-97.343,440
KOLV,34.979,-89.787,122
KOLY,38.717,-88.183,147
KOLZ,42.007,-91.967,328
KOMA,41.303,-95.894,312
KOMH,38.25,-78.05,142
KOMK,48.467,-119.517,395
KOMN,29.301,-81.114,9
KONA,44.067,-91.7,200
KONL,42.467,-98.007,619
KONM,34.022,-106.903,1410
KONO,44.021,-117.014,667
KONP,44.58,-124.058,48
KONT,34.056,-117.601,274
KONX,36.4,-76.017,5
KONZ,42.1,-83.15,180
KOOA,41.233,-92.005,256
KOPF,25.907,-80.278,16
KOPL,30.55,-92.1,23
KOPM,26.008,-96.933,25
KOPN,32.95,-84.267,243
KOQN,39.99,-75.582,142
KOQT,36.017,-84.233,277
KOQU,41.597,-71.412,6
KORB,48.017,-92.867,397
KORC,42.967,-96.067,431
KORD,41.979,-87.905,200
KORE,42.567,-72.283,164
KORF,36.895,-76.201,14
KORG,30.067,-93.8,4
KORH,42.267,-71.876,304
KORL,28.546,-81.333,37
KORN,30.25,-89.767,3
KORS,48.708,-122.91,9
KOSA,33.1,-94.967,111
KOSC,44.452,-83.394,193
KOSH,43.984,-88.557,248
KOSU,40.08,-83.073,280
KOSW,37.15,-95.2,283
KOTG,43.633,-95.567,480
KOTH,43.417,-124.246,4
KOTM,41.107,-92.448,256
KOTX,47.683,-117.633,727
KOUN,35.25,-97.467,357
KOVE,39.005,-121.617,58
KOVL,44.783,-95.033,328
KOVN,41.367,-96.017,406
KOVR,41.002,-95.733,312
KOVS,43.15,-90.683,202
KOWA,44.117,-93.25,350
KOWB,37.74,-87.167,124
KOWD,42.19,-71.173,19
KOWI,38.533,-95.25,292
KOWP,36.175,-96.152,272
KOWX,41.033,-83.983,233
KOWY,41.95,-116.1,1645
KOXB,38.317,-75.117,3
KOXC,41.479,-73.135,222
KOXD,39.5,-84.783,317
KOXI,41.003,-86.007,209
KOXR,34.201,-119.207,20
KOXV,41.283,-93.117,283
KOYM,41.417,-78.5,590
KOZA,30.735,-101.203,726
KOZR,31.276,-85.713,93
KOZS,37.967,-92.683,324
KOZW,42.617,-83.967,293
KOZX,42.383,-75.15,351
KP02,36.767,-90.467,146
KP05,44.067,-101.65,683
KP07,30.002,-102.417,865
KP08,32.936,-111.427,481
KP11,48.117,-98.917,443
KP24,47.75,-101.008,624
KP28,37.283,-98.55,469
KP34,35.65,-109.067,2055
KP35,40.25,-93.717,270
KP38,37.617,-114.533,1333
KP39,46.6,-94.317,390
KP53,46.417,-86.65,187
KP58,44.017,-82.8,179
KP59,47.467,-87.883,190
KP60,44.55,-110.417,2388
KP61,47.567,-90.817,241
KP67,46.1,-97.15,351
KP68,39.6,-116.267,1809
KP69,46.15,-115.6,480
KP70,34.917,-105.567,2109
KP75,45.95,-86.233,178
KP88,42.883,-117.65,1162
KP92,29.567,-91.533,1
KPAA,38.95,-123.267,18
KPAC,44.1,-103.517,1494
KPAE,47.906,-122.282,180
KPAH,37.061,-88.774,119
KPAM,30.07,-85.575,5
KPAN,34.25,-111.003,1572
KPAO,37.461,-122.115,2
KPAT,42.567,-106.85,1912
KPBF,34.173,-91.936,62
KPBG,44.651,-73.468,72
KPBH,45.709,-90.402,449
KPBI,26.683,-80.096,6
KPBX,37.562,-82.566,449
KPBZ,40.533,-80.217,361
KPCD,37.867,-89.867,113
KPCM,28.467,-82.002,47
KPCW,41.516,-82.869,178
KPCZ,44.333,-89.02,252
KPDC,43.019,-91.124,201
KPDK,33.876,-84.302,302
KPDT,45.695,-118.841,462
KPDX,45.589,-122.598,7
KPEA,41.4,-92.95,270
KPEF,38.783,-104.717,1881
KPEO,42.65,-77.05,256
KPEQ,31.382,-103.511,797
KPEX,45.367,-94.733,360
KPEZ,28.95,-98.517,132
KPFC,45.2,-123.95,5
KPFN,30.212,-85.683,12
KPGA,36.926,-111.448,1307
KPGD,26.92,-81.991,7
KPGL,30.4,-88.483,3
KPGO,34.683,-94.617,883
KPGS,35.617,-113.533,1450
KPGU,34.567,-120.35,12
KPGV,35.635,-77.385,8
KPHD,40.471,-81.42,272
KPHF,37.132,-76.493,12
KPHG,39.733,-99.317,582
KPHI,40.017,-74.817,4
KPHL,39.872,-75.241,18
KPHN,42.911,-82.529,198
KPHP,44.05,-101.6,672
KPHT,36.003,-88.383,177
KPHX,33.434,-112.012,336
KPIA,40.664,-89.693,205
KPIB,31.467,-89.337,91
KPIC,43.45,-74.533,527
KPIE,27.91,-82.687,4
KPIH,42.91,-112.596,1359
KPIL,26.002,-97.003,5
KPIM,32.841,-84.882,275
KPIN,44.567,-106.817,1392
KPIR,44.383,-100.286,526
KPIT,40.492,-80.233,357
KPJC,40.802,-80.161,284
KPKB,39.345,-81.439,262
KPKD,46.9,-95.067,442
KPKF,45.933,-90.45,469
KPKV,28.65,-96.683,9
KPLB,44.683,-73.533,106
KPLD,40.45,-84.983,282
KPLN,45.571,-84.797,217
KPLR,33.567,-86.25,148
KPLU,47.1,-122.283,164
KPMD,34.629,-118.085,780
KPMH,38.84,-82.847,202
KPMM,42.467,-86.117,213
KPMP,26.247,-80.111,6
KPMU,34.367,-89.9,67
KPMV,40.95,-95.917,367
KPNA,42.796,-109.807,2160
KPNC,36.732,-97.1,308
KPNE,40.082,-75.011,28
KPNM,45.56,-93.608,298
KPNS,30.473,-87.187,38
KPNT,40.917,-88.617,201
KPO1,48.133,-105.002,621
KPOB,35.171,-79.015,66
KPOC,34.092,-117.782,308
KPOE,31.045,-93.192,101
KPOF,36.774,-90.325,99
KPOU,41.627,-73.884,46
KPOV,41.217,-81.25,365
KPOW,42.783,-73.217,348
KPOY,44.867,-108.8,1552
KPPA,35.613,-100.996,989
KPPF,37.33,-95.506,274
KPPO,41.567,-86.733,248
KPPQ,39.633,-90.783,216
KPQI,46.689,-68.045,146
KPQL,30.467,-88.533,6
KPQN,43.967,-96.317,529
KPQR,45.567,-122.533,7
KPRB,35.673,-120.627,245
KPRC,34.654,-112.42,1524
KPRG,39.7,-87.007,199
KPRN,31.85,-86.617,138
KPRO,41.008,-94.002,308
KPRS,29.633,-104.35,896
KPRX,33.637,-95.451,167
KPSB,40.884,-78.087,594
KPSC,46.265,-119.119,121
KPSF,42.433,-73.283,355
KPSK,37.117,-80.007,642
KPSM,43.078,-70.823,31
KPSN,31.783,-95.7,129
KPSO,37.283,-107.05,2334
KPSP,33.83,-116.507,135
KPSR,33.433,-112.017,342
KPSX,28.728,-96.251,5
KPTB,37.184,-77.507,59
KPTD,44.683,-74.95,144
KPTK,42.666,-83.42,299
KPTN,29.717,-91.317,3
KPTR,45.6,-122.6,24
KPTS,37.45,-94.733,290
KPTT,37.702,-98.747,595
KPTV,36.017,-119.067,135
KPTW,40.233,-75.55,92
KPUB,38.289,-104.497,1420
KPUC,39.614,-110.751,2091
KPUJ,33.917,-84.933,393
KPUM,41.05,-105.467,2420
KPUW,46.744,-117.11,773
KPUX,38.467,-104.183,1600
KPVB,42.683,-90.433,313
KPVC,42.072,-70.221,2
KPVD,41.733,-71.42,16
KPVE,35.65,-88.2,149
KPVF,38.717,-120.75,789
KPVG,36.783,-76.45,7
KPVJ,34.717,-97.217,295
KPVU,40.219,-111.723,1369
KPVW,34.002,-101.717,1028
KPWA,35.534,-97.647,397
KPWC,46.717,-94.367,395
KPWD,48.783,-104.517,686
KPWE,40.2,-96.2,415
KPWG,31.467,-97.317,180
KPWK,42.114,-87.901,203
KPWM,43.646,-70.309,15
KPWT,47.49,-122.765,147
KPXE,32.511,-83.767,127
KPXV,37.933,-87.767,117
KPYE,38.083,-122.867,447
KPYM,41.909,-70.729,43
KPYN,37.133,-90.717,142
KPYX,36.417,-100.75,889
KPZD,31.65,-84.3,85
KPZQ,45.4,-83.817,204
KPZZ,28.433,-91.017,5
KRAC,42.761,-87.815,203
KRAD,48.933,-95.003,327
KRAH,35.867,-78.783,133
KRAL,33.952,-117.445,252
KRAM,29.05,-88.083,10
KRAP,44.045,-103.057,965
KRAS,27.817,-97.083,2
KRAW,38.35,-93.35,285
KRAX,35.007,-78.483,106
KRBD,32.681,-96.868,203
KRBG,43.233,-123.35,154
KRBL,40.151,-122.252,104
KRBO,27.783,-97.683,24
KRBW,32.917,-80.633,31
KRCA,44.145,-103.104,999
KRCE,35.483,-97.817,413
KRCM,38.783,-93.8,244
KRCR,41.067,-86.183,241
KRCV,37.717,-106.35,2424
KRCX,45.497,-91.001,377
KRCZ,34.891,-79.76,109
KRDD,40.509,-122.293,155
KRDG,40.379,-75.965,109
KRDK,41.017,-95.267,318
KRDM,44.254,-121.15,938
KRDR,47.961,-97.401,278
KRDU,35.878,-78.787,130
KREE,33.6,-102.033,1017
KREG,30.167,-90.933,4
KREI,34.085,-117.146,480
KREJ,45.267,-103.533,925
KREL,43.867,-99.567,542
KREO,42.583,-117.867,1235
KREV,39.567,-119.8,1516
KRFD,42.195,-89.097,221
KRFI,32.15,-94.85,135
KRGA,37.633,-84.333,305
KRGK,44.583,-92.483,239
KRGX,39.75,-119.467,2530
KRHA,40.85,-77.85,389
KRHI,45.631,-89.467,485
KRHP,35.183,-83.85,518
KRHV,37.333,-121.819,41
KRIC,37.505,-77.32,50
KRID,39.757,-84.843,348
KRIE,45.483,-91.717,360
KRIL,39.526,-107.727,1678
KRIM,43.1,-110.317,2294
KRIU,38.487,-121.103,45
KRIV,33.881,-117.259,469
KRIW,43.064,-108.46,1697
KRIX,33.55,-117.433,468
KRJD,38.97,-75.866,20
KRKD,44.06,-69.099,17
KRKP,28.087,-97.045,6
KRKR,35.022,-94.621,138
KRKS,41.594,-109.065,2060
KRKW,35.917,-84.683,508
KRLD,46.3,-119.3,120
KRLX,38.317,-81.717,329
KRME,43.234,-75.407,154
KRMG,34.351,-85.158,193
KRMN,38.4,-77.45,65
KRMX,43.467,-75.45,154
KRMY,42.251,-84.955,287
KRNC,35.7,-85.85,315
KRND,29.53,-98.279,232
KRNH,45.148,-92.538,304
KRNK,37.2,-80.4,648
KRNM,33.039,-116.915,427
KRNO,39.499,-119.768,1342
KRNP,43.717,-84.133,224
KRNT,47.493,-122.216,21
KRNV,33.767,-90.75,41
KROA,37.326,-79.975,362
KROC,43.119,-77.672,178
KROD,40.283,-84.033,360
KROG,36.367,-94.083,415
KROS,45.7,-92.95,281
KROW,33.302,-104.531,1112
KROX,48.85,-95.7,323
KRPD,45.417,-91.767,338
KRPE,29.683,-93.95,3
KRPH,33.117,-98.55,342
KRPJ,41.883,-89.083,238
KRPX,46.467,-108.55,1065
KRQB,43.717,-85.005,302
KRQE,35.65,-109.067,2055
KRQO,35.467,-99.633,432
KRRF,28.183,-82.633,12
KRRK,45.55,-122.967,50
KRRL,45.2,-89.717,401
KRRT,48.933,-95.003,327
KRSA,38.005,-121.005,11
KRSK,36.75,-108.1,1775
KRSL,38.872,-98.812,567
KRSN,32.517,-92.583,95
KRSP,39.65,-77.467,561
KRST,43.908,-92.5,403
KRSV,39.017,-87.65,141
KRSW,26.536,-81.755,10
KRTN,36.742,-104.502,1936
KRTS,39.007,-119.883,1540
KRTX,45.717,-122.967,479
KRUE,35.25,-93.1,115
KRUG,48.383,-100.017,472
KRUM,44.533,-70.533,207
KRUQ,35.65,-80.517,236
KRUT,43.529,-72.95,240
KRVL,40.683,-77.633,250
KRVS,36.04,-95.985,200
KRWF,44.547,-95.082,311
KRWI,35.856,-77.892,47
KRWL,41.806,-107.2,2077
KRWV,30.517,-96.7,119
KRXE,43.008,-111.8,1480
KRYM,46.083,-94.367,351
KRYN,32.142,-111.175,737
KRYT,39.733,-77.433,274
KRYV,43.002,-88.717,254
KRYW,30.499,-97.969,376
KRYY,34.013,-84.599,317
KRZC,36.25,-94.117,443
KRZL,40.948,-87.183,213
KRZN,45.817,-92.367,301
KRZR,35.217,-84.8,263
KRZS,34.517,-119.767,1104
KRZT,39.433,-83.017,221
KRZZ,36.433,-77.717,75
KS02,28.005,-91.3,2
KS06,47.467,-115.783,1011
KS11,41.005,-120.517,1341
KS14,44.35,-112.002,1800
KS22,45.008,-119.267,195
KS25,47.8,-103.25,644
KS29,38.517,-106.017,2282
KS32,47.417,-98.1,684
KS33,44.667,-121.15,743
KS34,47.467,-114.9,752
KS39,44.287,-120.904,991
KS47,45.417,-123.817,11
KS52,48.383,-120.15,520
KS58,28.517,-90.567,1
KS59,48.283,-115.483,793
KS65,28.005,-91.2,2
KS71,48.6,-109.25,736
KS80,45.95,-116.117,1011
KSAA,41.445,-106.824,2138
KSAC,38.513,-121.493,11
KSAD,32.855,-109.635,962
KSAF,35.617,-106.089,1930
KSAN,32.734,-117.19,12
KSAR,38.15,-89.7,164
KSAT,29.534,-98.47,243
KSAV,32.128,-81.202,14
KSAW,46.354,-87.395,372
KSAX,41.067,-74.533,30
KSAZ,46.367,-94.8,392
KSBA,34.426,-119.84,3
KSBD,34.095,-117.235,353
KSBM,43.77,-87.851,232
KSBN,41.709,-86.317,237
KSBO,32.609,-82.37,100
KSBP,35.237,-120.642,59
KSBS,40.516,-106.866,2096
KSBY,38.34,-75.51,19
KSCD,33.172,-86.305,173
KSCF,29.117,-91.867,8
KSCH,42.853,-73.929,115
KSCK,37.894,-121.238,10
KSCR,35.7,-79.5,188
KSCX,36.45,-84.583,471
KSDA,40.75,-95.417,296
KSDB,34.75,-118.717,1377
KSDC,43.235,-77.121,129
KSDF,38.174,-85.736,146
KSDL,33.623,-111.911,447
KSDM,32.572,-116.98,159
KSDY,47.707,-104.193,605
KSEA,47.449,-122.309,136
KSEE,32.826,-116.972,117
KSEF,27.456,-81.342,19
KSEG,40.817,-76.867,134
KSEM,32.344,-86.988,51
KSEP,32.215,-98.178,402
KSEQ,29.567,-97.9,160
KSET,38.933,-90.433,134
KSEW,47.683,-122.25,130
KSEZ,34.849,-111.788,1473
KSFB,28.778,-81.238,17
KSFD,43.383,-99.85,621
KSFF,47.683,-117.323,609
KSFM,43.383,-70.717,74
KSFO,37.619,-122.375,3
KSFQ,36.683,-76.6,22
KSFX,43.1,-112.683,1364
KSFY,42.05,-90.117,188
KSFZ,41.921,-71.491,134
KSGE,41.783,-110.005,2354
KSGF,37.246,-93.389,390
KSGH,39.84,-83.84,321
KSGJ,29.959,-81.34,3
KSGR,29.622,-95.657,2
KSGS,44.867,-93.033,250
KSGT,34.6,-91.567,68
KSGU,37.036,-113.51,896
KSGX,32.733,-117.002,9
KSHC,41.933,-109.967,2043
KSHD,38.264,-78.896,366
KSHI,41.783,-80.7,276
KSHL,43.217,-95.817,432
KSHM,38.8,-104.517,1900
KSHN,47.234,-123.148,82
KSHP,33.967,-98.467,314
KSHR,44.769,-106.98,1202
KSHV,32.447,-93.826,83
KSIB,42.45,-105.033,1500
KSIE,39.1,-74.8,30
KSIF,36.433,-79.85,211
KSIK,36.899,-89.562,96
KSIL,30.25,-89.767,3
KSIY,41.767,-122.467,807
KSJB,40.617,-74.007,30
KSJC,37.363,-121.929,24
KSJI,30.733,-88.367,63
KSJN,34.517,-109.383,1745
KSJS,37.75,-82.633,372
KSJT,31.358,-100.496,576
KSJX,45.7,-85.567,204
KSKA,47.615,-117.656,750
KSKF,29.384,-98.581,210
KSKL,41.117,-106.567,2451
KSKX,36.458,-105.672,2161
KSL0,44.033,-103.433,1478
KSLB,42.6,-95.217,454
KSLC,40.788,-111.978,1286
KSLD,41.967,-74.35,610
KSLE,44.91,-123.003,59
KSLG,36.2,-94.467,300
KSLH,45.654,-84.519,195
KSLI,33.79,-118.052,11
KSLK,44.385,-74.206,498
KSLN,38.791,-97.652,385
KSLO,38.65,-88.967,175
KSLR,33.002,-95.617,149
KSLT,41.005,-77.967,707
KSME,37.053,-84.616,283
KSMF,38.695,-121.591,6
KSMN,45.124,-113.881,1233
KSMO,34.016,-118.451,57
KSMP,47.283,-121.003,1208
KSMQ,40.626,-74.67,30
KSMS,34.567,-80.367,56
KSMX,34.899,-120.457,74
KSNA,33.676,-117.868,16
KSNC,41.383,-72.005,127
KSNH,35.002,-88.217,144
KSNK,32.7,-100.95,741
KSNL,35.35,-96.95,327
KSNS,36.663,-121.606,30
KSNT,44.002,-114.933,1980
KSNY,41.101,-102.985,1307
KSOA,30.586,-100.649,652
KSOL,44.067,-72.967,616
KSOP,35.237,-79.391,141
KSOW,34.265,-110.006,1954
KSOX,33.817,-117.633,923
KSPA,34.916,-81.956,303
KSPB,45.771,-122.862,14
KSPD,37.283,-102.617,1335
KSPF,44.48,-103.783,1188
KSPG,27.765,-82.627,2
KSPI,39.844,-89.678,181
KSPL,26.067,-97.15,4
KSPR,28.6,-91.2,31
KSPS,33.989,-98.492,308
KSPW,43.166,-95.203,403
KSQE,28.067,-90.817,0
KSQI,41.75,-89.007,197
KSQL,37.512,-122.25,1
KSQS,33.467,-90.283,42
KSRB,36.05,-85.533,313
KSRC,35.217,-91.733,80
KSRE,35.267,-96.683,312
KSRN,29.117,-91.867,1
KSRQ,27.395,-82.554,18
KSRR,33.463,-105.535,2076
KSRX,35.283,-94.367,195
KSSC,33.973,-80.471,74
KSSF,29.337,-98.471,176
KSSI,31.152,-81.391,6
KSSM,46.467,-84.367,221
KSSO,32.267,-109.25,1097
KSSU,37.767,-80.317,549
KSTC,45.547,-94.06,314
KSTE,44.545,-89.53,338
KSTF,33.433,-88.85,102
KSTJ,39.772,-94.91,247
KSTK,40.615,-103.265,1231
KSTL,38.749,-90.37,171
KSTM,41.533,-73.733,279
KSTO,38.005,-121.005,11
KSTP,44.935,-93.06,219
KSTR,39.3,-102.6,1345
KSTS,38.509,-122.813,39
KSTT,18.003,-64.983,15
KSTZ,28.002,-90.007,25
KSUA,27.182,-80.221,6
KSUE,44.85,-87.417,221
KSUM,45.003,-97.083,607
KSUN,43.504,-114.296,1620
KSUS,38.662,-90.652,141
KSUT,33.929,-78.075,8
KSUU,38.263,-121.927,19
KSUW,46.683,-92.1,206
KSUX,42.403,-96.384,338
KSUZ,34.591,-92.479,119
KSVC,32.633,-108.15,1659
KSVE,40.367,-120.567,1263
KSVH,35.765,-80.954,294
KSVM,42.417,-83.6,290
KSVN,32.01,-81.146,13
KSWF,41.504,-74.105,150
KSWO,36.161,-97.086,290
KSWW,32.467,-100.467,727
KSXK,42.983,-96.167,430
KSXS,31.367,-85.85,122
KSXT,42.6,-123.367,1170
KSXU,34.933,-104.65,1460
KSYF,39.767,-101.8,1025
KSYI,35.567,-86.45,245
KSYL,35.75,-120.7,220
KSYM,38.217,-83.583,313
KSYN,44.467,-93.017,280
KSYR,43.111,-76.106,127
KSZL,38.73,-93.548,265
KSZT,48.299,-116.56,648
KSZY,35.2,-88.005,100
KT02,29.517,-95.25,12
KT03,36.1,-111.383,1400
KT04,30.007,-97.007,240
KT05,26.567,-97.433,3
KT08,45.467,-89.8,453
KT20,29.517,-97.467,108
KT27,30.733,-98.217,389
KT31,26.002,-97.003,5
KT35,30.883,-96.967,123
KT41,29.667,-95.067,8
KT43,27.917,-97.217,6
KT46,28.017,-95.867,31
KT47,33.85,-98.483,305
KT53,27.783,-97.683,24
KT56,31.3,-95.4,106
KT62,40.317,-112.283,1628
KT65,26.183,-97.967,21
KT70,29.117,-100.483,298
KT72,30.867,-96.617,87
KT74,30.567,-97.45,183
KT77,29.633,-104.35,896
KT82,30.25,-98.917,517
KT86,26.967,-99.25,129
KT89,29.35,-98.85,235
KT97,28.65,-96.683,9
KT98,29.883,-97.867,182
KTAD,37.267,-104.003,1756
KTAE,30.4,-84.003,16
KTAN,41.874,-71.017,7
KTAR,41.95,-71.133,36
KTAZ,39.533,-89.003,190
KTBC,36.117,-111.267,1538
KTBE,37.267,-103.6,1747
KTBN,37.742,-92.141,353
KTBR,32.483,-81.737,57
KTBW,27.7,-82.4,12
KTBX,43.467,-108.233,2225
KTCC,35.183,-103.603,1235
KTCL,33.221,-87.611,49
KTCM,47.138,-122.476,98
KTCS,33.237,-107.272,1469
KTCY,37.689,-121.442,59
KTDF,36.285,-78.984,186
KTDO,46.467,-122.783,113
KTDR,30.05,-85.517,5
KTDZ,41.567,-83.483,189
KTEB,40.85,-74.061,7
KTEW,42.567,-84.417,280
KTEX,37.954,-107.908,2769
KTFP,27.917,-97.217,6
KTFX,47.467,-111.383,1132
KTGI,37.817,-75.983,2
KTHA,35.383,-86.25,331
KTHV,39.917,-76.883,144
KTIF,41.967,-100.567,892
KTIK,35.415,-97.387,394
KTIP,40.283,-88.15,225
KTIR,39.417,-83.817,332
KTIW,47.268,-122.578,89
KTIX,28.515,-80.799,11
KTKC,44.25,-95.617,408
KTKI,33.178,-96.59,179
KTKV,45.467,-89.817,453
KTKX,36.217,-90.017,80
KTLH,30.396,-84.35,19
KTLS,45.217,-99.007,596
KTLX,35.003,-97.283,370
KTMA,31.429,-83.489,109
KTMB,25.648,-80.433,2
KTME,29.8,-95.9,51
KTMH,43.117,-106.003,1743
KTMK,45.418,-123.814,11
KTMT,39.467,-117.2,1748
KTMW,43.9,-71.3,241
KTNB,36.2,-81.65,911
KTNU,41.007,-93.017,290
KTNX,37.799,-116.781,1691
KTOA,33.803,-118.34,31
KTOB,44.017,-92.817,398
KTOC,34.594,-83.296,304
KTOI,31.86,-86.012,118
KTOL,41.587,-83.808,210
KTOP,39.069,-95.622,268
KTOR,42.067,-104.15,1277
KTOU,48.3,-124.633,520
KTOW,44.9,-110.383,1800
KTPA,27.976,-82.533,11
KTPF,27.916,-82.449,3
KTPH,38.06,-117.087,1652
KTPL,31.153,-97.408,208
KTQE,41.767,-96.183,312
KTQH,35.933,-96.583,266
KTQK,38.474,-100.885,904
KTQK,38.474,-100.885,904
KTRB,38.45,-101.75,1103
KTRI,36.475,-82.407,474
KTRK,39.32,-120.14,1798
KTRL,32.717,-96.267,145
KTRM,33.627,-116.16,-35
KTRV,27.65,-80.417,10
KTSA,36.2,-95.9,205
KTSP,35.133,-118.433,1220
KTTA,35.583,-79.1,75
KTTD,45.549,-122.401,14
